ID	DOCULECT	CONCEPT	FORM	TOKENS	MORPHEMES	COGIDS	NOTE	ISO639P3	MACROAREA	FAMILY	SCRIPT
27	Venetian	TWENTY SEVEN	vinti sète					vec	Eurasia	Indo-European	Latin
28	Venetian	TWENTY EIGHT	vint òto					vec	Eurasia	Indo-European	Latin
29	Venetian	TWENTY NINE	vinti nove					vec	Eurasia	Indo-European	Latin
30	Venetian	THIRTY	trenta					vec	Eurasia	Indo-European	Latin
31	Venetian	THIRTY ONE	trent uno					vec	Eurasia	Indo-European	Latin
32	Venetian	THIRTY TWO	trenta dù					vec	Eurasia	Indo-European	Latin
33	Venetian	THIRTY THREE	trenta trì					vec	Eurasia	Indo-European	Latin
34	Venetian	THIRTY FOUR	trenta quàtro					vec	Eurasia	Indo-European	Latin
35	Venetian	THIRTY FIVE	trenta sìnque					vec	Eurasia	Indo-European	Latin
36	Venetian	THIRTY SIX	trenta siè					vec	Eurasia	Indo-European	Latin
37	Venetian	THIRTY SEVEN	trenta sète					vec	Eurasia	Indo-European	Latin
38	Venetian	THIRTY EIGHT	trent òto					vec	Eurasia	Indo-European	Latin
39	Venetian	THIRTY NINE	trenta nove					vec	Eurasia	Indo-European	Latin
40	Venetian	FORTY	quaranta					vec	Eurasia	Indo-European	Latin
0	Vietnamese	ZERO	không					vie	Eurasia	Austroasiatic	Latin
1	Vietnamese	ONE	một					vie	Eurasia	Austroasiatic	Latin
2	Vietnamese	TWO	hai					vie	Eurasia	Austroasiatic	Latin
3	Vietnamese	THREE	ba					vie	Eurasia	Austroasiatic	Latin
4	Vietnamese	FOUR	bốn					vie	Eurasia	Austroasiatic	Latin
5	Vietnamese	FIVE	năm					vie	Eurasia	Austroasiatic	Latin
6	Vietnamese	SIX	sáu					vie	Eurasia	Austroasiatic	Latin
7	Vietnamese	SEVEN	bảy					vie	Eurasia	Austroasiatic	Latin
8	Vietnamese	EIGHT	tám					vie	Eurasia	Austroasiatic	Latin
9	Vietnamese	NINE	chín					vie	Eurasia	Austroasiatic	Latin
10	Vietnamese	TEN	mười					vie	Eurasia	Austroasiatic	Latin
11	Vietnamese	ELEVEN	mười một					vie	Eurasia	Austroasiatic	Latin
12	Vietnamese	TWELVE	mười hai					vie	Eurasia	Austroasiatic	Latin
13	Vietnamese	THIRTEEN	mười ba					vie	Eurasia	Austroasiatic	Latin
14	Vietnamese	FOURTEEN	mười bốn					vie	Eurasia	Austroasiatic	Latin
15	Vietnamese	FIFTEEN	mười lăm					vie	Eurasia	Austroasiatic	Latin
16	Vietnamese	SIXTEEN	mười sáu					vie	Eurasia	Austroasiatic	Latin
17	Vietnamese	SEVENTEEN	mười bảy					vie	Eurasia	Austroasiatic	Latin
18	Vietnamese	EIGHTEEN	mười tám					vie	Eurasia	Austroasiatic	Latin
19	Vietnamese	NINETEEN	mười chín					vie	Eurasia	Austroasiatic	Latin
20	Vietnamese	TWENTY	hai mươi					vie	Eurasia	Austroasiatic	Latin
21	Vietnamese	TWENTY ONE	hai mươi mốt					vie	Eurasia	Austroasiatic	Latin
22	Vietnamese	TWENTY TWO	hai mươi hai					vie	Eurasia	Austroasiatic	Latin
23	Vietnamese	TWENTY THREE	hai mươi ba					vie	Eurasia	Austroasiatic	Latin
24	Vietnamese	TWENTY FOUR	hai mươi bốn					vie	Eurasia	Austroasiatic	Latin
25	Vietnamese	TWENTY FIVE	hai mươi lăm					vie	Eurasia	Austroasiatic	Latin
26	Vietnamese	TWENTY SIX	hai mươi sáu					vie	Eurasia	Austroasiatic	Latin
27	Vietnamese	TWENTY SEVEN	hai mươi bảy					vie	Eurasia	Austroasiatic	Latin
28	Vietnamese	TWENTY EIGHT	hai mươi tám					vie	Eurasia	Austroasiatic	Latin
29	Vietnamese	TWENTY NINE	hai mươi chín					vie	Eurasia	Austroasiatic	Latin
30	Vietnamese	THIRTY	ba mươi					vie	Eurasia	Austroasiatic	Latin
31	Vietnamese	THIRTY ONE	ba mươi mốt					vie	Eurasia	Austroasiatic	Latin
32	Vietnamese	THIRTY TWO	ba mươi hai					vie	Eurasia	Austroasiatic	Latin
33	Vietnamese	THIRTY THREE	ba mươi ba					vie	Eurasia	Austroasiatic	Latin
34	Vietnamese	THIRTY FOUR	ba mươi bốn					vie	Eurasia	Austroasiatic	Latin
35	Vietnamese	THIRTY FIVE	ba mươi lăm					vie	Eurasia	Austroasiatic	Latin
36	Vietnamese	THIRTY SIX	ba mươi sáu					vie	Eurasia	Austroasiatic	Latin
37	Vietnamese	THIRTY SEVEN	ba mươi bảy					vie	Eurasia	Austroasiatic	Latin
38	Vietnamese	THIRTY EIGHT	ba mươi tám					vie	Eurasia	Austroasiatic	Latin
39	Vietnamese	THIRTY NINE	ba mươi chín					vie	Eurasia	Austroasiatic	Latin
40	Vietnamese	FORTY	bốn mươi					vie	Eurasia	Austroasiatic	Latin
0	Vietnamese	ZERO	không					vie	Eurasia	Austroasiatic	Latin
1	Vietnamese	ONE	một					vie	Eurasia	Austroasiatic	Latin
2	Vietnamese	TWO	hai					vie	Eurasia	Austroasiatic	Latin
3	Vietnamese	THREE	ba					vie	Eurasia	Austroasiatic	Latin
4	Vietnamese	FOUR	bốn					vie	Eurasia	Austroasiatic	Latin
5	Vietnamese	FIVE	năm					vie	Eurasia	Austroasiatic	Latin
6	Vietnamese	SIX	sáu					vie	Eurasia	Austroasiatic	Latin
7	Vietnamese	SEVEN	bảy					vie	Eurasia	Austroasiatic	Latin
8	Vietnamese	EIGHT	tám					vie	Eurasia	Austroasiatic	Latin
9	Vietnamese	NINE	chín					vie	Eurasia	Austroasiatic	Latin
10	Vietnamese	TEN	mười					vie	Eurasia	Austroasiatic	Latin
11	Vietnamese	ELEVEN	mười một					vie	Eurasia	Austroasiatic	Latin
12	Vietnamese	TWELVE	mười hai					vie	Eurasia	Austroasiatic	Latin
13	Vietnamese	THIRTEEN	mười ba					vie	Eurasia	Austroasiatic	Latin
14	Vietnamese	FOURTEEN	mười bốn					vie	Eurasia	Austroasiatic	Latin
15	Vietnamese	FIFTEEN	mười lăm					vie	Eurasia	Austroasiatic	Latin
16	Vietnamese	SIXTEEN	mười sáu					vie	Eurasia	Austroasiatic	Latin
17	Vietnamese	SEVENTEEN	mười bảy					vie	Eurasia	Austroasiatic	Latin
18	Vietnamese	EIGHTEEN	mười tám					vie	Eurasia	Austroasiatic	Latin
19	Vietnamese	NINETEEN	mười chín					vie	Eurasia	Austroasiatic	Latin
20	Vietnamese	TWENTY	hai mươi					vie	Eurasia	Austroasiatic	Latin
21	Vietnamese	TWENTY ONE	hai mươi mốt					vie	Eurasia	Austroasiatic	Latin
22	Vietnamese	TWENTY TWO	hai mươi hai					vie	Eurasia	Austroasiatic	Latin
23	Vietnamese	TWENTY THREE	hai mươi ba					vie	Eurasia	Austroasiatic	Latin
24	Vietnamese	TWENTY FOUR	hai mươi bốn					vie	Eurasia	Austroasiatic	Latin
25	Vietnamese	TWENTY FIVE	hai mươi lăm					vie	Eurasia	Austroasiatic	Latin
26	Vietnamese	TWENTY SIX	hai mươi sáu					vie	Eurasia	Austroasiatic	Latin
27	Vietnamese	TWENTY SEVEN	hai mươi bảy					vie	Eurasia	Austroasiatic	Latin
28	Vietnamese	TWENTY EIGHT	hai mươi tám					vie	Eurasia	Austroasiatic	Latin
29	Vietnamese	TWENTY NINE	hai mươi chín					vie	Eurasia	Austroasiatic	Latin
30	Vietnamese	THIRTY	ba mươi					vie	Eurasia	Austroasiatic	Latin
31	Vietnamese	THIRTY ONE	ba mươi mốt					vie	Eurasia	Austroasiatic	Latin
32	Vietnamese	THIRTY TWO	ba mươi hai					vie	Eurasia	Austroasiatic	Latin
33	Vietnamese	THIRTY THREE	ba mươi ba					vie	Eurasia	Austroasiatic	Latin
34	Vietnamese	THIRTY FOUR	ba mươi bốn					vie	Eurasia	Austroasiatic	Latin
35	Vietnamese	THIRTY FIVE	ba mươi lăm					vie	Eurasia	Austroasiatic	Latin
36	Vietnamese	THIRTY SIX	ba mươi sáu					vie	Eurasia	Austroasiatic	Latin
37	Vietnamese	THIRTY SEVEN	ba mươi bảy					vie	Eurasia	Austroasiatic	Latin
38	Vietnamese	THIRTY EIGHT	ba mươi tám					vie	Eurasia	Austroasiatic	Latin
39	Vietnamese	THIRTY NINE	ba mươi chín					vie	Eurasia	Austroasiatic	Latin
40	Vietnamese	FORTY	bốn mươi					vie	Eurasia	Austroasiatic	Latin
0	Waray	ZERO	sero					war	Papunesia	Austronesian	Latin
1	Waray	ONE	uno					war	Papunesia	Austronesian	Latin
2	Waray	TWO	dos					war	Papunesia	Austronesian	Latin
3	Waray	THREE	tres					war	Papunesia	Austronesian	Latin
4	Waray	FOUR	kwatro					war	Papunesia	Austronesian	Latin
5	Waray	FIVE	singko					war	Papunesia	Austronesian	Latin
6	Waray	SIX	sais					war	Papunesia	Austronesian	Latin
7	Waray	SEVEN	syete					war	Papunesia	Austronesian	Latin
8	Waray	EIGHT	otso					war	Papunesia	Austronesian	Latin
9	Waray	NINE	nuybe					war	Papunesia	Austronesian	Latin
10	Waray	TEN	dyes					war	Papunesia	Austronesian	Latin
11	Waray	ELEVEN	onse					war	Papunesia	Austronesian	Latin
12	Waray	TWELVE	dose					war	Papunesia	Austronesian	Latin
13	Waray	THIRTEEN	trese					war	Papunesia	Austronesian	Latin
14	Waray	FOURTEEN	katorse					war	Papunesia	Austronesian	Latin
15	Waray	FIFTEEN	kinse					war	Papunesia	Austronesian	Latin
16	Waray	SIXTEEN	desi sais					war	Papunesia	Austronesian	Latin
17	Waray	SEVENTEEN	desi syete					war	Papunesia	Austronesian	Latin
18	Waray	EIGHTEEN	desi otso					war	Papunesia	Austronesian	Latin
19	Waray	NINETEEN	desi nuybe					war	Papunesia	Austronesian	Latin
20	Waray	TWENTY	baynte					war	Papunesia	Austronesian	Latin
21	Waray	TWENTY ONE	baynte uno					war	Papunesia	Austronesian	Latin
22	Waray	TWENTY TWO	baynte dos					war	Papunesia	Austronesian	Latin
23	Waray	TWENTY THREE	baynte tres					war	Papunesia	Austronesian	Latin
24	Waray	TWENTY FOUR	baynte kwatro					war	Papunesia	Austronesian	Latin
25	Waray	TWENTY FIVE	baynte singko					war	Papunesia	Austronesian	Latin
26	Waray	TWENTY SIX	baynte sais					war	Papunesia	Austronesian	Latin
27	Waray	TWENTY SEVEN	baynte syete					war	Papunesia	Austronesian	Latin
28	Waray	TWENTY EIGHT	baynte otso					war	Papunesia	Austronesian	Latin
29	Waray	TWENTY NINE	baynte nuybe					war	Papunesia	Austronesian	Latin
30	Waray	THIRTY	trenta					war	Papunesia	Austronesian	Latin
31	Waray	THIRTY ONE	trenta uno					war	Papunesia	Austronesian	Latin
32	Waray	THIRTY TWO	trenta dos					war	Papunesia	Austronesian	Latin
33	Waray	THIRTY THREE	trenta tres					war	Papunesia	Austronesian	Latin
34	Waray	THIRTY FOUR	trenta kwatro					war	Papunesia	Austronesian	Latin
35	Waray	THIRTY FIVE	trenta singko					war	Papunesia	Austronesian	Latin
36	Waray	THIRTY SIX	trenta sais					war	Papunesia	Austronesian	Latin
37	Waray	THIRTY SEVEN	trenta syete					war	Papunesia	Austronesian	Latin
38	Waray	THIRTY EIGHT	trenta otso					war	Papunesia	Austronesian	Latin
39	Waray	THIRTY NINE	trenta nuybe					war	Papunesia	Austronesian	Latin
40	Waray	FORTY	kwarenta					war	Papunesia	Austronesian	Latin
1	Waneci	ONE	یک					wne	Eurasia	Indo-European	Arabic
2	Waneci	TWO	دو					wne	Eurasia	Indo-European	Arabic
3	Waneci	THREE	سه					wne	Eurasia	Indo-European	Arabic
4	Waneci	FOUR	چار					wne	Eurasia	Indo-European	Arabic
5	Waneci	FIVE	پنچ					wne	Eurasia	Indo-European	Arabic
6	Waneci	SIX	شش					wne	Eurasia	Indo-European	Arabic
7	Waneci	SEVEN	هفت					wne	Eurasia	Indo-European	Arabic
8	Waneci	EIGHT	هشت					wne	Eurasia	Indo-European	Arabic
9	Waneci	NINE	نهه					wne	Eurasia	Indo-European	Arabic
10	Waneci	TEN	دهه					wne	Eurasia	Indo-European	Arabic
11	Waneci	ELEVEN	یزده					wne	Eurasia	Indo-European	Arabic
12	Waneci	TWELVE	دوازده					wne	Eurasia	Indo-European	Arabic
13	Waneci	THIRTEEN	سیزدهه					wne	Eurasia	Indo-European	Arabic
14	Waneci	FOURTEEN	چاردهه					wne	Eurasia	Indo-European	Arabic
15	Waneci	FIFTEEN	پانزده					wne	Eurasia	Indo-European	Arabic
16	Waneci	SIXTEEN	شانزده					wne	Eurasia	Indo-European	Arabic
17	Waneci	SEVENTEEN	هفده					wne	Eurasia	Indo-European	Arabic
18	Waneci	EIGHTEEN	هجده					wne	Eurasia	Indo-European	Arabic
19	Waneci	NINETEEN	نوزده					wne	Eurasia	Indo-European	Arabic
20	Waneci	TWENTY	بیست					wne	Eurasia	Indo-European	Arabic
21	Waneci	TWENTY ONE	بیس ایک					wne	Eurasia	Indo-European	Arabic
30	Waneci	THIRTY	تیس					wne	Eurasia	Indo-European	Arabic
40	Waneci	FORTY	چالیس					wne	Eurasia	Indo-European	Arabic
0	Wolof	ZERO	dara					wol	Africa	Atlantic-Congo	Latin
1	Wolof	ONE	benn					wol	Africa	Atlantic-Congo	Latin
2	Wolof	TWO	ñaar					wol	Africa	Atlantic-Congo	Latin
3	Wolof	THREE	ñett					wol	Africa	Atlantic-Congo	Latin
4	Wolof	FOUR	ñeent					wol	Africa	Atlantic-Congo	Latin
5	Wolof	FIVE	juróom					wol	Africa	Atlantic-Congo	Latin
6	Wolof	SIX	juróom benn					wol	Africa	Atlantic-Congo	Latin
7	Wolof	SEVEN	juróom ñaar					wol	Africa	Atlantic-Congo	Latin
8	Wolof	EIGHT	juróom ñett					wol	Africa	Atlantic-Congo	Latin
9	Wolof	NINE	juróom ñeent					wol	Africa	Atlantic-Congo	Latin
10	Wolof	TEN	fukk					wol	Africa	Atlantic-Congo	Latin
11	Wolof	ELEVEN	fukk ak benn					wol	Africa	Atlantic-Congo	Latin
12	Wolof	TWELVE	fukk ak ñaar					wol	Africa	Atlantic-Congo	Latin
13	Wolof	THIRTEEN	fukk ak ñett					wol	Africa	Atlantic-Congo	Latin
14	Wolof	FOURTEEN	fukk ak ñeent					wol	Africa	Atlantic-Congo	Latin
15	Wolof	FIFTEEN	fukk ak juróom					wol	Africa	Atlantic-Congo	Latin
16	Wolof	SIXTEEN	fukk ak juróom benn					wol	Africa	Atlantic-Congo	Latin
17	Wolof	SEVENTEEN	fukk ak juróom ñaar					wol	Africa	Atlantic-Congo	Latin
18	Wolof	EIGHTEEN	fukk ak juróom ñett					wol	Africa	Atlantic-Congo	Latin
19	Wolof	NINETEEN	fukk ak juróom ñeent					wol	Africa	Atlantic-Congo	Latin
20	Wolof	TWENTY	ñaar fukk					wol	Africa	Atlantic-Congo	Latin
21	Wolof	TWENTY ONE	ñaar fukk ak benn					wol	Africa	Atlantic-Congo	Latin
22	Wolof	TWENTY TWO	ñaar fukk ak ñaar					wol	Africa	Atlantic-Congo	Latin
23	Wolof	TWENTY THREE	ñaar fukk ak ñett					wol	Africa	Atlantic-Congo	Latin
24	Wolof	TWENTY FOUR	ñaar fukk ak ñeent					wol	Africa	Atlantic-Congo	Latin
25	Wolof	TWENTY FIVE	ñaar fukk ak juróom					wol	Africa	Atlantic-Congo	Latin
26	Wolof	TWENTY SIX	ñaar fukk ak juróom benn					wol	Africa	Atlantic-Congo	Latin
27	Wolof	TWENTY SEVEN	ñaar fukk ak juróom ñaar					wol	Africa	Atlantic-Congo	Latin
28	Wolof	TWENTY EIGHT	ñaar fukk ak juróom ñett					wol	Africa	Atlantic-Congo	Latin
29	Wolof	TWENTY NINE	ñaar fukk ak juróom ñeent					wol	Africa	Atlantic-Congo	Latin
30	Wolof	THIRTY	fanuweer					wol	Africa	Atlantic-Congo	Latin
31	Wolof	THIRTY ONE	fanuweer ak benn					wol	Africa	Atlantic-Congo	Latin
32	Wolof	THIRTY TWO	fanuweer ak ñaar					wol	Africa	Atlantic-Congo	Latin
33	Wolof	THIRTY THREE	fanuweer ak ñett					wol	Africa	Atlantic-Congo	Latin
34	Wolof	THIRTY FOUR	fanuweer ak ñeent					wol	Africa	Atlantic-Congo	Latin
35	Wolof	THIRTY FIVE	fanuweer ak juróom					wol	Africa	Atlantic-Congo	Latin
36	Wolof	THIRTY SIX	fanuweer ak juróom benn					wol	Africa	Atlantic-Congo	Latin
37	Wolof	THIRTY SEVEN	fanuweer ak juróom ñaar					wol	Africa	Atlantic-Congo	Latin
38	Wolof	THIRTY EIGHT	fanuweer ak juróom ñett					wol	Africa	Atlantic-Congo	Latin
39	Wolof	THIRTY NINE	fanuweer ak juróom ñeent					wol	Africa	Atlantic-Congo	Latin
40	Wolof	FORTY	ñeent fukk					wol	Africa	Atlantic-Congo	Latin
0	Xhosa	ZERO	unothi					xho	Africa	Atlantic-Congo	Latin
1	Xhosa	ONE	nye					xho	Africa	Atlantic-Congo	Latin
2	Xhosa	TWO	mbini					xho	Africa	Atlantic-Congo	Latin
3	Xhosa	THREE	nthathu					xho	Africa	Atlantic-Congo	Latin
4	Xhosa	FOUR	ne					xho	Africa	Atlantic-Congo	Latin
5	Xhosa	FIVE	ntlanu					xho	Africa	Atlantic-Congo	Latin
6	Xhosa	SIX	nthandathu					xho	Africa	Atlantic-Congo	Latin
7	Xhosa	SEVEN	sixhenxe					xho	Africa	Atlantic-Congo	Latin
8	Xhosa	EIGHT	sibhozo					xho	Africa	Atlantic-Congo	Latin
9	Xhosa	NINE	thoba					xho	Africa	Atlantic-Congo	Latin
10	Xhosa	TEN	ishumi					xho	Africa	Atlantic-Congo	Latin
11	Xhosa	ELEVEN	ishumi elina nye					xho	Africa	Atlantic-Congo	Latin
12	Xhosa	TWELVE	ishumi elina mbini					xho	Africa	Atlantic-Congo	Latin
13	Xhosa	THIRTEEN	ishumi elina nthathu					xho	Africa	Atlantic-Congo	Latin
14	Xhosa	FOURTEEN	ishumi elina ne					xho	Africa	Atlantic-Congo	Latin
15	Xhosa	FIFTEEN	ishumi elina ntlanu					xho	Africa	Atlantic-Congo	Latin
16	Xhosa	SIXTEEN	ishumi elina nthandathu					xho	Africa	Atlantic-Congo	Latin
17	Xhosa	SEVENTEEN	ishumi elina sixhenxe					xho	Africa	Atlantic-Congo	Latin
18	Xhosa	EIGHTEEN	ishumi elina sibhozo					xho	Africa	Atlantic-Congo	Latin
19	Xhosa	NINETEEN	ishumi elina thoba					xho	Africa	Atlantic-Congo	Latin
20	Xhosa	TWENTY	amashumi amabini					xho	Africa	Atlantic-Congo	Latin
21	Xhosa	TWENTY ONE	amashumi amabini nye					xho	Africa	Atlantic-Congo	Latin
22	Xhosa	TWENTY TWO	amashumi amabini nambini					xho	Africa	Atlantic-Congo	Latin
23	Xhosa	TWENTY THREE	amashumi amabini nanthathu					xho	Africa	Atlantic-Congo	Latin
24	Xhosa	TWENTY FOUR	amashumi amabini nane					xho	Africa	Atlantic-Congo	Latin
25	Xhosa	TWENTY FIVE	amashumi amabini nantlanu					xho	Africa	Atlantic-Congo	Latin
26	Xhosa	TWENTY SIX	amashumi amabini nanthandathu					xho	Africa	Atlantic-Congo	Latin
27	Xhosa	TWENTY SEVEN	amashumi amabini nesixhenxe					xho	Africa	Atlantic-Congo	Latin
28	Xhosa	TWENTY EIGHT	amashumi amabini nesibhozo					xho	Africa	Atlantic-Congo	Latin
29	Xhosa	TWENTY NINE	amashumi amabini nethoba					xho	Africa	Atlantic-Congo	Latin
30	Xhosa	THIRTY	amashumi amathathu					xho	Africa	Atlantic-Congo	Latin
31	Xhosa	THIRTY ONE	amashumi amathathu nye					xho	Africa	Atlantic-Congo	Latin
32	Xhosa	THIRTY TWO	amashumi amathathu nambini					xho	Africa	Atlantic-Congo	Latin
33	Xhosa	THIRTY THREE	amashumi amathathu nanthathu					xho	Africa	Atlantic-Congo	Latin
34	Xhosa	THIRTY FOUR	amashumi amathathu nane					xho	Africa	Atlantic-Congo	Latin
35	Xhosa	THIRTY FIVE	amashumi amathathu nantlanu					xho	Africa	Atlantic-Congo	Latin
36	Xhosa	THIRTY SIX	amashumi amathathu nanthandathu					xho	Africa	Atlantic-Congo	Latin
37	Xhosa	THIRTY SEVEN	amashumi amathathu nesixhenxe					xho	Africa	Atlantic-Congo	Latin
38	Xhosa	THIRTY EIGHT	amashumi amathathu nesibhozo					xho	Africa	Atlantic-Congo	Latin
39	Xhosa	THIRTY NINE	amashumi amathathu nethoba					xho	Africa	Atlantic-Congo	Latin
40	Xhosa	FORTY	amashumi amane					xho	Africa	Atlantic-Congo	Latin
0		ZERO	נוּל					yid			Hebrew
1		ONE	אײן					yid			Hebrew
2		TWO	צװײ					yid			Hebrew
3		THREE	דרײַ					yid			Hebrew
4		FOUR	פֿיר					yid			Hebrew
5		FIVE	פֿינף					yid			Hebrew
6		SIX	זעקס					yid			Hebrew
7		SEVEN	זיבן					yid			Hebrew
8		EIGHT	אַכט					yid			Hebrew
9		NINE	נײַן					yid			Hebrew
10		TEN	צען					yid			Hebrew
11		ELEVEN	עלף					yid			Hebrew
12		TWELVE	צװעלף					yid			Hebrew
13		THIRTEEN	דרײַצן					yid			Hebrew
14		FOURTEEN	פֿערצן					yid			Hebrew
15		FIFTEEN	פֿוּפֿצן					yid			Hebrew
16		SIXTEEN	זעכצטן					yid			Hebrew
17		SEVENTEEN	זיבעצן					yid			Hebrew
18		EIGHTEEN	אַכצן					yid			Hebrew
19		NINETEEN	נײַנצן					yid			Hebrew
20		TWENTY	צװאַנציק					yid			Hebrew
21		TWENTY ONE	אײן אוּן צװאַנציק					yid			Hebrew
22		TWENTY TWO	צװײ אוּן צװאַנציק					yid			Hebrew
23		TWENTY THREE	דרײַ אוּן צװאַנציק					yid			Hebrew
24		TWENTY FOUR	פֿיר אוּן צװאַנציק					yid			Hebrew
25		TWENTY FIVE	פֿינף אוּן צװאַנציק					yid			Hebrew
26		TWENTY SIX	זעקס אוּן צװאַנציק					yid			Hebrew
27		TWENTY SEVEN	זיבן אוּן צװאַנציק					yid			Hebrew
28		TWENTY EIGHT	אַכט אוּן צװאַנציק					yid			Hebrew
29		TWENTY NINE	נײַן אוּן צװאַנציק					yid			Hebrew
30		THIRTY	דרײַסיק					yid			Hebrew
31		THIRTY ONE	אײן אוּן דרײַסיק					yid			Hebrew
32		THIRTY TWO	צװײ אוּן דרײַסיק					yid			Hebrew
33		THIRTY THREE	דרײַ אוּן דרײַסיק					yid			Hebrew
34		THIRTY FOUR	פֿיר אוּן דרײַסיק					yid			Hebrew
35		THIRTY FIVE	פֿינף אוּן דרײַסיק					yid			Hebrew
36		THIRTY SIX	זעקס אוּן דרײַסיק					yid			Hebrew
37		THIRTY SEVEN	זיבן אוּן דרײַסיק					yid			Hebrew
38		THIRTY EIGHT	אַכט אוּן דרײַסיק					yid			Hebrew
39		THIRTY NINE	נײַן אוּן דרײַסיק					yid			Hebrew
40		FORTY	פֿערציק					yid			Hebrew
0	Yoruba	ZERO	òdo					yor	Africa	Atlantic-Congo	Latin
1	Yoruba	ONE	ọ̀kan					yor	Africa	Atlantic-Congo	Latin
2	Yoruba	TWO	èjì					yor	Africa	Atlantic-Congo	Latin
3	Yoruba	THREE	ẹ̀ta					yor	Africa	Atlantic-Congo	Latin
4	Yoruba	FOUR	ẹ̀rin					yor	Africa	Atlantic-Congo	Latin
5	Yoruba	FIVE	àrún					yor	Africa	Atlantic-Congo	Latin
6	Yoruba	SIX	ẹ̀fà					yor	Africa	Atlantic-Congo	Latin
7	Yoruba	SEVEN	èje					yor	Africa	Atlantic-Congo	Latin
8	Yoruba	EIGHT	ẹ̀jọ					yor	Africa	Atlantic-Congo	Latin
9	Yoruba	NINE	ẹ̀sán					yor	Africa	Atlantic-Congo	Latin
10	Yoruba	TEN	ẹ̀wá					yor	Africa	Atlantic-Congo	Latin
11	Yoruba	ELEVEN	ọ̀kànlá					yor	Africa	Atlantic-Congo	Latin
12	Yoruba	TWELVE	èjìlá					yor	Africa	Atlantic-Congo	Latin
13	Yoruba	THIRTEEN	ẹ̀tàlá					yor	Africa	Atlantic-Congo	Latin
14	Yoruba	FOURTEEN	ẹ̀rìnlá					yor	Africa	Atlantic-Congo	Latin
15	Yoruba	FIFTEEN	ẹ̀ẹ́dógún					yor	Africa	Atlantic-Congo	Latin
16	Yoruba	SIXTEEN	ẹ̀rìndínlógún					yor	Africa	Atlantic-Congo	Latin
17	Yoruba	SEVENTEEN	ẹ̀tàdínlógún					yor	Africa	Atlantic-Congo	Latin
18	Yoruba	EIGHTEEN	èjìdínlógún					yor	Africa	Atlantic-Congo	Latin
19	Yoruba	NINETEEN	ọ̀kàndínlógún					yor	Africa	Atlantic-Congo	Latin
20	Yoruba	TWENTY	ogún					yor	Africa	Atlantic-Congo	Latin
21	Yoruba	TWENTY ONE	ọ̀kànlélógún					yor	Africa	Atlantic-Congo	Latin
22	Yoruba	TWENTY TWO	èjìlélógún					yor	Africa	Atlantic-Congo	Latin
23	Yoruba	TWENTY THREE	ẹ̀tàlélógún					yor	Africa	Atlantic-Congo	Latin
24	Yoruba	TWENTY FOUR	ẹ̀rìnlélógún					yor	Africa	Atlantic-Congo	Latin
25	Yoruba	TWENTY FIVE	árùndínlọ́gbọ̀n					yor	Africa	Atlantic-Congo	Latin
26	Yoruba	TWENTY SIX	ẹ̀rìndínlọ́gbọ̀n					yor	Africa	Atlantic-Congo	Latin
27	Yoruba	TWENTY SEVEN	ẹ̀tàdínlọ́gbọ̀n					yor	Africa	Atlantic-Congo	Latin
28	Yoruba	TWENTY EIGHT	èjìdínlọ́gbọ̀n					yor	Africa	Atlantic-Congo	Latin
29	Yoruba	TWENTY NINE	ọ̀kàndínlọ́gbọ̀n					yor	Africa	Atlantic-Congo	Latin
30	Yoruba	THIRTY	ọgbọ̀n					yor	Africa	Atlantic-Congo	Latin
31	Yoruba	THIRTY ONE	ọ̀kànlélọ́gbọ̀n					yor	Africa	Atlantic-Congo	Latin
32	Yoruba	THIRTY TWO	èjìlélọ́gbọ̀n					yor	Africa	Atlantic-Congo	Latin
33	Yoruba	THIRTY THREE	ẹ̀tàlélọ́gbọ̀n					yor	Africa	Atlantic-Congo	Latin
34	Yoruba	THIRTY FOUR	ẹ̀rìnlélọ́gbọ̀n					yor	Africa	Atlantic-Congo	Latin
35	Yoruba	THIRTY FIVE	àrùndínlógójì					yor	Africa	Atlantic-Congo	Latin
36	Yoruba	THIRTY SIX	ẹ̀rìndínlógójì					yor	Africa	Atlantic-Congo	Latin
37	Yoruba	THIRTY SEVEN	ẹ̀tàdínlógójì					yor	Africa	Atlantic-Congo	Latin
38	Yoruba	THIRTY EIGHT	èjìdínlógójì					yor	Africa	Atlantic-Congo	Latin
39	Yoruba	THIRTY NINE	ọ̀kàndínlógójì					yor	Africa	Atlantic-Congo	Latin
40	Yoruba	FORTY	ogójì					yor	Africa	Atlantic-Congo	Latin
0	Yue Chinese	ZERO	零					yue	Eurasia	Sino-Tibetan	Han (Traditional variant)
1	Yue Chinese	ONE	一					yue	Eurasia	Sino-Tibetan	Han (Traditional variant)
2	Yue Chinese	TWO	二					yue	Eurasia	Sino-Tibetan	Han (Traditional variant)
3	Yue Chinese	THREE	三					yue	Eurasia	Sino-Tibetan	Han (Traditional variant)
4	Yue Chinese	FOUR	四					yue	Eurasia	Sino-Tibetan	Han (Traditional variant)
5	Yue Chinese	FIVE	五					yue	Eurasia	Sino-Tibetan	Han (Traditional variant)
6	Yue Chinese	SIX	六					yue	Eurasia	Sino-Tibetan	Han (Traditional variant)
7	Yue Chinese	SEVEN	七					yue	Eurasia	Sino-Tibetan	Han (Traditional variant)
